transaction_reference_id_1,transaction_reference_id_2,parsed_name,phonetic_parsed_name,parsed_address_street_name,phonetic_parsed_address_street_name,parsed_address_state,parsed_address_city,parsed_address_country,party_iban
5ca030be11095fe1aff04277b529a699,2c93e314656d1822afaf0e6742d38b77,1.0,1,0.4688888888888889,0.5,0.0,0.5858585858585857,0.0,0.0
12ed675b50fe998501e3c35be7b7707a,4679c500b81c69bbb6dcf917107820d1,1.0,1,0.47288359788359785,0.5,0.0,0.6592948717948718,0.0,1.0
139db926ef9929a285f8d15ba425d01c,34612c9aca10bb262f0c348110f49c68,1.0,1,0.9600496277915633,1.0,0.8920634920634921,0.8561253561253562,0.0,1.0
95c63392ad2806a39e25807f39f10d87,34612c9aca10bb262f0c348110f49c68,1.0,1,1.0,1.0,0.8670634920634921,1.0,0.0,0.0
95c63392ad2806a39e25807f39f10d87,139db926ef9929a285f8d15ba425d01c,1.0,1,0.9600496277915633,1.0,0.9777777777777777,0.8561253561253562,0.0,0.0
37f22a32a6b9c7c5b3357c2b0c459235,df0d1855d9c5db8b38639d0535341934,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0
84820925ac8345ad7c5f57de646ac35a,32458dc8d2f065d6a3eb5cdf2b5173db,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0
07330c678a7d101a839155c094f13691,618280fc86fa9404a0618c3f8567e13b,1.0,1,0.0,0.0,0.0,0.48104575163398694,0.0,0.0
8d67165661bfbfe063781ea564b0f016,66dc6c15b54b3a17e7379549e21deff3,1.0,1,0.5153508771929824,0.5,0.0,0.6416666666666667,0.0,1.0
a1d94e6d770aa6a4253f5239a1d72560,82b13e68d96936507c647db59459a346,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
82905044957bdbb88a84d66b37e505ac,b558c5a783c63045a1a140317faaaddd,1.0,1,0.47343358395989976,0.5,0.0,0.3969298245614035,0.0,0.0
a040f2b2c3acc8d6a946b577bf35f235,f736b1a476bcf7e2efd163199180ed3e,1.0,1,0.8545015371102327,1.0,0.0,0.5793650793650793,0.0,1.0
ae4537de7b7200d9c948435b0a22ae04,8ac0aeed66fb69326b5831b573d923bc,1.0,1,0.42857142857142855,0.5,0.0,0.3926767676767677,0.40317460317460313,0.0
f2d547af61efbcd6949ea85402e89cfb,0ace8fca6ada96883ef2e823b5dea26b,1.0,1,0.5472120472120472,0.6666666666666666,0.0,0.5676169590643275,0.0,1.0
2186c1c334985af4ac0cd53c707c1342,b19fa05e1d4d909bdc3f0d4395f100ad,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0
deff2fc0ff38209b77ab009f1783a0a9,5dd81d1ba76ad01064838d40d49b86af,1.0,1,0.5057971014492754,0.5,0.0,0.4507936507936508,0.0,0.2272727272727273
27c71e890dafe92bf268bb7f1ac78710,b558c5a783c63045a1a140317faaaddd,1.0,1,0.639547586916008,0.5,0.0,0.5709064327485379,0.0,0.0
27c71e890dafe92bf268bb7f1ac78710,82905044957bdbb88a84d66b37e505ac,1.0,1,0.5257936507936508,0.5,0.0,0.5097222222222223,0.5138888888888888,1.0
4e3c2c09a9c731124a04ad25bb9e7bea,82749e9549f1090123e0ec7a43c680c1,1.0,1,0.0,0.0,0.0,0.5719696969696969,0.0,0.0
03bf7d4105e2dcca4bb144bc8f1ffd26,d512073684ecd83d02f6fbe1543d1f79,1.0,1,0.9133333333333333,1.0,0.0,0.6228070175438597,0.0,0.0
a6510e80c2329fa3385a34884939d0dc,af8ececd6adcc14a86f8459ea565016e,1.0,1,0.5197266785502079,0.6666666666666666,0.0,0.5468975468975469,0.0,0.0
87ff12af2436196b74f278f919d2607b,eb68adc981a8993f21fc3331fc3de4c8,1.0,1,0.5615384615384615,0.5,0.0,0.3803030303030303,0.0,0.0
d3a53cbc24eb3f2ef0c58a4864d84112,4f996308efc799eab6eabe34e17d5dae,1.0,1,0.5843689083820662,0.5,0.0,0.5880952380952381,0.0,0.0
635b510efcdca5a6bad221667ef97a24,e1012c2276f045638ce76b0232e96c1c,1.0,1,0.0,0.5,0.0,0.5555555555555555,0.0,0.0
3a7b262c0d3e302c5cc64f659773bcdb,ded659e51461e9e4836752acd660618c,1.0,1,0.5527777777777777,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
c6e3bc002fba41d59481b3723a2bd05a,71bdb41d518d47a99f9142838433aa4a,1.0,1,0.8435897435897436,0.8833333333333334,0.0,0.707977207977208,0.0,0.0
f66bed3750db8662960b3783a9c93d1a,abef799b8f6a277448ecd8ca02069c4c,1.0,1,0.8264498050682261,1.0,0.0,0.5054761904761905,0.0,0.0
e0400522898d86d3d484b9eb8d6dc56a,27200d51baaa3bcd655e505abdee7cd1,1.0,1,1.0,1.0,0.0,0.9454545454545455,0.0,0.18181818181818177
b71569bd77b23dc578eb37b061f673fc,a43b6c770147960db2be15a568b5ba94,1.0,1,0.6,0.5,0.0,0.0,0.0,1.0
4320a50f56d241351e3b269298aff0e4,45a0248957db62e56ae74a265d51d333,1.0,1,0.0,0.0,0.0,0.575925925925926,0.5272727272727272,0.0
60779eb6ee1a91e0220571af34c57ec7,27e66f92e3d85a2399589756175faf47,1.0,1,0.48328664799253035,0.0,0.0,0.6297036297036297,0.0,1.0
be12a4eb628739578b0e1a59d9bbc7fa,9f85219ed8b632f28f00598fb808a9e3,1.0,1,0.8629908103592313,0.6666666666666666,0.0,0.9088493292053663,0.0,0.0
142f1edde55126969afa9e0119738562,91705e63e54eb61aa8a6a653020bb0fe,1.0,1,0.5111111111111111,0.5,0.0,0.5951282051282051,0.0,0.0
142f1edde55126969afa9e0119738562,e4d40b9b46546c6116de38b8d7cc47df,1.0,1,0.4930799220272905,0.0,0.0,0.4685185185185185,0.0,1.0
4e999b6291359ca2e33ff89510c7023b,fb05d4bb7c70b86970d510c9376bcf34,1.0,1,0.4666666666666666,0.0,0.0,0.4138888888888889,0.5833333333333334,1.0
4e999b6291359ca2e33ff89510c7023b,05095218e997ecd5345a133d1687cf69,1.0,1,0.4648692810457516,0.0,0.0,0.4772727272727273,0.0,1.0
fb20b3efb9f9b268e49bc3236c9d8b50,d9ec447261a4c90fb9db79ab9789788e,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
b9bfe94efc26196a2ce3cc3d668029dd,3e01983932ea2ffae2229203bbda399c,1.0,1,0.45098039215686275,0.5,0.0,0.46060606060606063,0.0,0.0
19bc9af3d0a6dac60d8753d3eb4872a7,c1184f24780a607d6bff8f68b6ab415c,1.0,1,0.5476190476190476,0.0,0.0,0.4439393939393939,0.0,1.0
c963e1d9fae142b9647e481455a7d340,7d62f244425a8f1794c70d48bd3376de,1.0,1,0.9168421052631578,0.8833333333333334,0.0,0.9652173913043479,0.0,1.0
b49604d28adf36d4ee52aac7374a2a0a,ed99fbd23bfd4face93ea7e1d33cef50,1.0,1,0.5583333333333333,0.0,0.0,0.458994708994709,0.0,0.0
9ee97237264ef4a52d60491ed07f7572,af8ececd6adcc14a86f8459ea565016e,1.0,1,0.0,0.0,0.0,0.5246031746031746,0.0,1.0
9ee97237264ef4a52d60491ed07f7572,a6510e80c2329fa3385a34884939d0dc,1.0,1,0.0,0.0,0.0,0.4904040404040404,0.0,0.0
5e06411716c127600dabb9f64460af2b,d2b437fdba71de111014ef9510f209d8,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
2ae03c2d7fdf0d86148f3470bc5328c4,0da291d9957db5d5c239f8324d8e4935,1.0,1,0.5854700854700855,0.6666666666666666,0.0,0.43088023088023086,0.0,1.0
2ae03c2d7fdf0d86148f3470bc5328c4,b4f48c7017700260f4f2747f0b94c474,1.0,1,0.5571095571095571,0.5,0.0,0.5667388167388167,0.0,0.0
cfab8b19f32b2de516adfcc497dc79a2,25f602b7b2c766ce73a97497d94a8d30,1.0,1,0.5803327391562686,0.5,0.0,0.0,0.4365079365079365,0.0
cfab8b19f32b2de516adfcc497dc79a2,e4ea43d8616b7d3c1749c738423a05d0,1.0,1,0.6044746103569633,0.6666666666666666,0.0,0.7375,0.45555555555555555,0.0
98c75a2db03e88c6feed8069fe545970,28a0f402c0b2b7b7ea4becab27d5e694,1.0,1,0.0,0.0,0.0,0.402020202020202,0.0,1.0
02ff746c085fe10b3a3155449de111e7,75d6d6fe9cb0f1b3ad1917bdacfeb8af,1.0,1,0.46593915343915343,0.6666666666666666,0.0,0.45555555555555555,0.0,0.0
387d231beab6246d5170f3837e551253,edbf3e32a6b9baeec9ee0b0634900e90,1.0,1,0.5111111111111111,0.0,0.0,0.5321428571428571,0.0,1.0
433513722984df4cfba6c2e61b49c99f,83fbc460a28ea1e35f8a998703e659b0,1.0,1,0.4995929995929996,0.5,0.0,0.5547619047619047,0.5708994708994709,0.0
520d341ce5ab500c45803bad35c2578d,aa6b48196d2d232672b0894bddf76e4e,1.0,1,0.4688888888888889,0.0,0.0,0.5645239581166354,0.0,1.0
f15c1684b287372e1d36bde88fe36bf6,669a33adb4506089172234935bcef5d9,1.0,1,0.5107744107744108,0.5,0.0,0.46367521367521364,0.0,0.0
006f7f617f47e1c33f30d4a9b4c7fd8a,d81b400fb6d140e525232a1514a91197,1.0,1,0.9644444444444444,1.0,0.0,1.0,0.0,0.0
276c954740007fc53fb2fbaed497d1d8,766cba29c1bbc373780eb3889620e6a7,1.0,1,0.6336919923876446,0.8333333333333334,0.0,0.7298474945533769,0.0,1.0
282d896ecef5c372473f798497a7474f,3cdaf24ab3166fcec757d0220fa9164d,1.0,1,0.5967592592592593,0.5,0.5238095238095238,0.6666666666666666,0.0,0.0
26d231df3409793bf78894f9e6d18490,6435c5b832282d60c92d4c8282d06e6b,1.0,1,0.5223484848484848,0.5,0.0,0.442002442002442,0.0,0.0
85937dd957467e9d08750783e2ddc3a5,a744bbe7ae01885cabee1e2a8552e7ab,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
bf154cc6437b23155968fc031b5ec915,06354ef878a1bbfc563424ee8e48a851,1.0,1,0.9529930375314134,1.0,1.0,0.0,0.0,0.0
e7b6627e46e12b5ca717aeb3824db3b8,5c4e356b845d6f54230f7f404ab6ab99,1.0,1,0.5960497835497836,0.6666666666666666,0.0,0.49074074074074076,0.0,0.0
9ad350d43771bca482c5e4f3b485597d,c284c5c1fb07321d0d781961f557a934,1.0,1,0.4990421455938698,0.5,0.0,0.5151515151515151,0.0,1.0
4ca7da2eba84308218ff68175f3a935f,b5d83dd1041a8699797e231444cc2418,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
f115577bc8f6737a0a83db3d30691254,2da1b0ebc42c7325a55947919f9cc944,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
f115577bc8f6737a0a83db3d30691254,b060ca3b33cd781137fc2b9500885b90,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
c24c5de8489d8e5213c1fd6c08688373,a5b5c24a3dea9148350033e62af8946e,1.0,1,0.5162210338680927,0.6666666666666666,0.0,0.0,0.0,0.0
0ac0dae2a6763ebfb34aa63d1117f6a4,55317f199424d7c08ebf17bcbc3db27e,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0
24e7c012ec98ff53085bc2a51e40506e,e6a14278c7854cd2d6278e542ff2153b,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
3fc3e9adb842edcf2718ba0ca6c5d49b,808315a2457cd53e52a16357be94434b,1.0,1,0.5267094017094016,0.0,0.0,0.45,0.0,0.0
a4449417995611ab68a2fc628caaa83e,5ce4ce4e17cb6c2ab1af3cf7c58a7af6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
f7fde303ea748f2e0b93a57cddd1e455,0c3fce0949ef37598739307366b05c63,1.0,1,0.45,0.5,0.0,0.4809634809634809,0.0,0.2272727272727273
ed5713eaed83f95b69f9243f4349f11b,d9dda677291bcec19cc0301bf524de7c,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0
75d52542f1da6df1f232e71958a2d43e,2c730ab4664d8e63754671453c477060,1.0,1,0.5548373195432018,0.8666666666666667,0.0,0.5066476733143399,0.0,1.0
edc9bb88c75243c243c5146be18a1b4d,82b13e68d96936507c647db59459a346,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
edc9bb88c75243c243c5146be18a1b4d,a1d94e6d770aa6a4253f5239a1d72560,1.0,1,0.0,0.0,0.0,0.8285714285714287,0.0,0.0
d37ddd3b0be383372e13f9e5aa269d6c,c50c9b682e5b40e9acf3136aa438dbb3,1.0,1,0.7443883277216611,0.8333333333333334,0.0,0.4242296918767507,1.0,0.0
4a5e35331fc7f063ddba00eea7ca4c22,947f2dde0c6bb30a6355a0bb16a2ceb8,1.0,1,0.8647619047619048,1.0,0.0,0.8974358974358975,0.0,0.0
1eb1c08e5264d1f304193b71970ea09b,a9917fc46424bcb9b718d3a7f8df39dc,1.0,1,0.503030303030303,0.5,0.0,0.0,0.0,0.13636363636363635
10f0001950dce124f7c3435442763e62,b007e4eff6824e4f8a5c2c6f02481d76,1.0,1,0.9,1.0,0.0,0.6282051282051282,0.0,0.2272727272727273
8ba0eca7243f3e600676874bb95da2ea,7de1aa9c9778db074ed0b86d0246eb4f,1.0,1,0.5812636165577342,0.5,0.0,0.5213675213675214,0.0,0.0
62e9be72ffc2c93dda90ea3b417aa13f,55b6cdae25644ee605f2498cc63519b5,1.0,1,0.5253968253968254,0.5,0.0,0.5935449735449736,0.0,1.0
be126f450d1c3cb213de819dee93e217,d6e32d7f3676f46bc811e038a76af8b2,1.0,1,0.8806004174906614,1.0,0.0,0.28461538461538466,0.0,0.0
fbc431424dbc70dbeda4886be6681ac0,92b158eec827acfab40f0e3ceda2e78f,1.0,1,0.44,0.5,0.0,0.4822843822843823,0.0,0.0
f48c274167e02e7bcbf85e9dbbd64170,19452da2ae8b41cc7861f27a8a5bede0,1.0,1,0.4777777777777778,0.5,0.0,0.0,0.0,1.0
a6f7b781a57460b53b42e59eff7a1f4f,dd8fb95b341bff837dd9d1fbba183c2e,1.0,1,0.0,0.0,0.0,0.5277777777777778,0.6232804232804233,1.0
0b5a55acacf884a9f60af9ff173a2642,f0e4b457b2110e5f75077fb71ab24e75,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0
fa8dd816bd1cb8a3e94f1641534cf648,faf4b2caa39218a2b783d4cfa0cb85a5,1.0,1,1.0,1.0,0.0,1.0,1.0,0.18181818181818177
2e56c29bfc8bc4d2c4cd180fbc2e086a,0f49bc1a9748f45bc82105365fb17f43,1.0,1,0.7310606060606061,0.0,0.0,0.895475113122172,0.0,0.0
12b43b9db4a4fc3143ccb8ca75b8b37f,ce0183284df8446503290190bc3bbdc8,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
15a0ddae5c58189b7bf03ce524974004,4acef2984bea763cd0478432760b80af,1.0,1,0.0,0.0,0.0,0.46428571428571425,0.0,0.0
ae577d60baa73bf4ee62dfffd954cbc9,808315a2457cd53e52a16357be94434b,1.0,1,0.5688331276566571,0.5,0.0,0.0,0.0,0.0
ae577d60baa73bf4ee62dfffd954cbc9,3fc3e9adb842edcf2718ba0ca6c5d49b,1.0,1,0.5236928104575164,0.5,0.0,0.4740740740740741,0.7222222222222222,0.0
ab564849259c7cfa0d0885c7f8375305,5bb8ffdfe2ebad4f41ecccc46b53a231,1.0,1,0.5989057239057239,0.5,0.0,0.5692307692307693,0.0,1.0
b0f39649284bb40f0f5dbe248a447658,696394f11a760ea61138d8ca0908b43d,1.0,1,0.0,0.0,0.0,0.0,0.8615384615384615,0.0
ce800153319fba137c12d5f2b3c22f88,eb4a0db6bfbc2d9e960b152c314b41b4,1.0,1,0.4262443438914027,0.5,0.0,0.4523809523809524,0.45555555555555555,1.0
f0b5c6dc59d7270b3e60a350c50bcb54,eb51ddeb86d0621c31fc6a741eef45b9,1.0,1,0.5444444444444444,0.5,0.0,0.6710784313725492,0.0,0.0
3d2f941cc15f6dc63fb088161188d4b5,f790b06c5d09458dc3bde1f55b140d68,1.0,1,0.4444444444444444,0.6666666666666666,0.0,0.5286195286195287,0.0,0.0
838b792f7f3a97c419221f0f1b8c89a7,a0b4d03621d2ba525235e41bce34fc39,1.0,1,0.337037037037037,0.0,0.0,0.45462962962962966,0.0,0.0
94341e6cee1d13693254f1d55682d53a,8c1df09b01d278c6b1c3fd3cb0c34af0,1.0,1,0.6953601953601954,0.6666666666666666,0.0,0.975,0.0,0.0
844af538dde4623e46395bbf40515646,3989719ba2f153109ec46c7051ed850c,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0
3aabd770ed18ffdc4859937ee60775ad,8c1df09b01d278c6b1c3fd3cb0c34af0,1.0,1,0.7683632157316369,0.6666666666666666,0.0,1.0,0.0,0.0
3aabd770ed18ffdc4859937ee60775ad,94341e6cee1d13693254f1d55682d53a,1.0,1,0.9598997493734336,1.0,0.0,0.975,0.0,0.0
ddd9a620dbe4ce45de53e11947e2e456,2c5859e2aa4a16bfc2610d433e562b51,1.0,1,0.9764705882352941,1.0,0.0,0.98,1.0,0.0
f43fd98ef3aba6ee4cf0db600d73d4c5,aaa2c59d239a110d1323252ca0ad990b,1.0,1,0.48412698412698413,0.6666666666666666,0.0,0.5245726495726496,0.43333333333333335,1.0
f43fd98ef3aba6ee4cf0db600d73d4c5,8fdf7aa82480ec0e33cc5d71b1fc2c37,1.0,1,0.40669763840495543,0.5,0.0,0.44017094017094016,0.0,0.0
03121a5d0fafd268230ca8ac42ba66e4,70db16f98604ce978d92f77e8275c73d,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0
beb30672221e885d2427966c27463f56,19c137280c90117e3e100c2550259d44,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0
cac3119ad7d1dfa4859651b0277265b5,ac2d553472549ba5eb7885e381bfc87b,1.0,1,0.5091490299823632,0.6666666666666666,0.0,0.5618686868686869,0.0,1.0
6ecbc7803f16ef6c3f54711024451c1a,ffedd8a7b42e274c48ba6eb17144fd8a,1.0,1,0.5221755368814193,0.0,0.0,0.0,0.0,0.0
e472f3f08aeb7cf186a4b52c9c483496,e639cb754f8fdae5edb2c30c9cc8b55d,1.0,1,0.5289855072463768,0.5,0.44166666666666665,0.5292929292929293,0.0,1.0
518cd96f34d3b2f6151c4994d48bf6bd,c75b78bd6ba6f3c4274a41654b46160e,1.0,1,0.8756038647342996,1.0,0.0,0.0,0.0,0.0
cc93e7c1b8d126439f80c3a97175f434,6b0a70dfb7ef012b3cdea63f6a36b3ad,1.0,1,0.4827264239028945,0.5,0.0,0.611111111111111,0.38888888888888884,1.0
1fe04062e4be891efefd1ce863eea28a,a43b6c770147960db2be15a568b5ba94,1.0,1,0.43,0.5,0.0,0.0,0.0,1.0
1fe04062e4be891efefd1ce863eea28a,b71569bd77b23dc578eb37b061f673fc,1.0,1,0.48333333333333334,0.6666666666666666,0.0,0.5185185185185185,0.0,1.0
3ff4efd4720513fd665605c2c91539e8,e77ee34431255b24101b2d2e13b705cc,1.0,1,0.6047619047619048,0.5,0.0,0.0,0.5555555555555555,0.0
d05b0f53da4a35c6c349a74a5e1cacae,521272c6d091694f974b35f9c7c49d33,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
1417008ef80f83c68e57f54c226213c9,ee5f064f2e10e6c74a0e793acf4e97e4,1.0,1,0.0,0.0,0.0,0.5848484848484848,0.0,1.0
a70381871b2f2394a19d01a4ce18f724,d52c4f1a546f5d784ee46a8f347ad607,1.0,1,0.5277777777777778,0.75,0.0,0.0,0.0,1.0
31db218f054e1492bd01134461262ff7,6853d43425ed57df36ba7915f69289ac,1.0,1,0.5475935828877004,0.8500000000000001,0.0,0.5321885521885522,0.0,0.0
6190bfca0f9a3070bf7cbd2ad13affa1,c7e23fb2a931f38e01f5f0c62facc046,1.0,1,0.5234567901234568,0.5,0.0,0.0,0.0,0.0
109028339c01ce97c854cdd0d91537a7,db97a8cfcb3e88056e74bcff14667f64,1.0,1,0.5752452056799883,0.5,0.0,0.4444444444444445,0.0,1.0
d377263540a3a3fdf39246fd918e8dc8,73f69ab05bed873408e33a709230136c,1.0,1,0.9090909090909091,1.0,0.0,0.5462962962962963,0.0,0.0
38f13ffc47c7d07a442aeb8330996d94,5b3a95361bbb4ddfd529f2e7c24d991d,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
6ea2955b2ba70b6eacc9ef5794a2db4e,ecdebe1d3fe34ae7709afbe2a23c4400,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
d9ad082301f915488ce4a27bf02952f3,79e6783489808fa2184fecb680ef7041,1.0,1,0.5058823529411764,0.5,0.0,0.0,0.0,0.0
f35afda8b46a117c9685193b2b4a98cf,9b12231735af5e6d27a7221ff80f873e,1.0,1,0.4666666666666666,0.0,0.0,0.398989898989899,0.0,0.0
82baf861c6fc672c2e2b9a9e4a664276,d6e32d7f3676f46bc811e038a76af8b2,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
82baf861c6fc672c2e2b9a9e4a664276,be126f450d1c3cb213de819dee93e217,1.0,1,0.8806004174906614,1.0,0.0,0.28461538461538466,0.0,0.13636363636363635
e4f429492c48a46b7da9d8ae7a3d9b8a,ab4d289b755ec03b0b7f1cd277b3221e,1.0,1,1.0,1.0,0.0,0.0,1.0,0.18181818181818177
f404a28fe308316a12db5c619d88118d,507bf599dd598ddff238a90aea41682b,1.0,1,1.0,1.0,0.0,1.0,1.0,0.18181818181818177
476f1ac8f0e9ae4ad3ffbd76bd7c70ec,92b158eec827acfab40f0e3ceda2e78f,1.0,1,0.5488888888888889,0.5,0.0,0.5982905982905984,0.0,0.0
476f1ac8f0e9ae4ad3ffbd76bd7c70ec,fbc431424dbc70dbeda4886be6681ac0,1.0,1,0.5347222222222222,0.5,0.0,0.6174242424242424,0.0,0.0
3308d47ddc9615559fc3b4096b52e63c,c65274a13bd2297ec3635abcbf99939f,1.0,1,0.46470588235294114,0.0,0.0,0.4937154348919055,0.0,1.0
69fc6a96b6eb1e89e7814c6bf0aef433,91705e63e54eb61aa8a6a653020bb0fe,1.0,1,0.5240740740740741,0.0,0.0,0.6602116402116401,0.0,0.0
69fc6a96b6eb1e89e7814c6bf0aef433,e4d40b9b46546c6116de38b8d7cc47df,1.0,1,0.46832358674463936,0.5,0.0,0.4777777777777778,0.0,0.0
69fc6a96b6eb1e89e7814c6bf0aef433,142f1edde55126969afa9e0119738562,1.0,1,0.3833333333333333,0.0,0.0,0.5518518518518518,0.0,0.0
7509dbde4891e7cdd2ddd824d112917f,25f602b7b2c766ce73a97497d94a8d30,1.0,1,0.640264877880977,0.0,0.0,0.562962962962963,0.0,0.0
7509dbde4891e7cdd2ddd824d112917f,e4ea43d8616b7d3c1749c738423a05d0,1.0,1,0.4451324389404885,0.5,0.0,0.4583333333333333,0.0,0.0
7509dbde4891e7cdd2ddd824d112917f,cfab8b19f32b2de516adfcc497dc79a2,1.0,1,0.5660818713450292,0.5,0.0,0.7037037037037037,0.0,0.0
734cb17f380f3398be53026fdcee99de,1f853f76f5bd1027c003886cdf7573f3,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0
17c8c76b8bd41b35d66e9e53e4af1bb2,f64f8df9886ed1366c2568ed6b57c44f,1.0,1,1.0,1.0,0.0,1.0,1.0,0.09090909090909094
01560d669f4e7acb032d691d0cddf579,1bfe9d5c6826d1df24e1c7b84b21afb9,1.0,1,0.4478021978021978,0.5,0.0,0.0,0.5491452991452991,0.0
020e2e57554e32fac37b7564635f04a2,2b92f76c473c8150a13a9976d17bb54e,1.0,1,0.9151012145748988,1.0,0.0,0.0,0.0,0.2272727272727273
4928eb1835736e4fbd9bf2bc76eadd56,c06aaf862c122446753f43b2722c5935,1.0,1,0.8749000241552377,1.0,0.0,0.5298701298701298,0.0,0.0
638fee1e48e7c3f0f530691309c0a411,2c1f7c0b6d6dc1e5685698285eed6920,1.0,1,0.9733333333333334,1.0,0.0,0.0,0.0,1.0
37deb0df3592daa5f168042c9992eb5e,c9547139c3abff41c9e43cbccecf2aa7,1.0,1,0.5182081686429513,0.6666666666666666,0.0,0.0,0.0,0.0
2640583173d29b9f1b6b3eb61d2f251b,0e35dbdf5a43d0f3d08d7457a334e2b2,1.0,1,0.0,0.6666666666666666,0.0,0.5880952380952381,0.0,0.0
b5d3236003b7a0cf3f87ed4e7195be7a,356f60d0111797bd8d4f99dfc2354b79,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0
177830c5eb622213c1e9862abcf2c938,d3b6d5e908dda66c3fea61a2976c886e,1.0,1,0.0,0.0,0.0,0.5192307692307693,0.0,0.0
